name,address,city,country,continent,geoX,geoY
Clinique Providence,BP. 4041,N`Djamena,Chad,Africa,12.11316,15.04912
Clinique Sao,BP. 1655,N`Djamena,Chad,Africa,12.11316,15.04912
Ayder Referral Hospital,Mekelle University,Mekelle,Ethiopia,Africa,13.479968,39.484917
Nordic Medical Center,"Bole Sub City, Kebele 01, House Number 1244",Addis Ababa,Ethiopia,Africa,8.984371,38.778122
Kadisco General Hospital,"Gerjji Road, Bole",Addis Ababa,Ethiopia,Africa,8.995389,38.814172
Saint Yared General Hospital,Megenagna Road,Addis Ababa,Ethiopia,Africa,9.019647,38.806243
American Medical Center,"Sunshine Real Estate Compound, Yeka Sub City, Woreda 13",Addis Ababa,Ethiopia,Africa,9.029236,38.852591
Clinica Parque,25 de Mayo 1053 ,Crespo,Argentina,The Americas/The Caribbean,-32.032113,-60.306704
Knight Dentistry In Mission (Dental),2303 4 St SW #805,"Calgary, Ontario",Canada,The Americas/The Caribbean,51.03214,-114.0719
Sanatorio Covadonga,"Calle Gral. Su·rez ValdÈs, 40",GijÛn,Spain,Europe,43.531745,-5.648433
CAP 17 de setembre - CUAP el Prat de Llobregat,"Carrer dEmp˙ries, 1",Prat de Llobregat,Spain,Europe,41.32096,2.09568
The Downtown Dental Clinic (Dental),99 Metcalfe St #104,"Ottawa, Ontario",Canada,The Americas/The Caribbean,45.420531,-75.695281
Hurghada Medical Center ,"Building 306, El Kawther Street, El Kawthar, Opposite Housing Bank ",Hurghada,Egypt,Africa,27.25056,33.81763
Milenium Centro Medico Nunez de Balboa,"Calle de N˙Òez de Balboa, 108",Madrid,Spain,Europe,40.43542,-3.68183
IJ Merry Medical Centre - Tsuen Wan,"Shop B9, 1/F, Tsuen Fung Centre, 144 Castle Peak Rd, Tsuen Wan (exit C)",Hong Kong,Hong Kong,Asia,22.37211,114.119285
Seto Clinic - Central - Dental (Dental),"Rm 508, Manning House, 48 Queen`s Road Central, Central",Hong Kong,Hong Kong,Asia,22.282022,114.15615
Royal Derby Hospital,Uttoxeter New Rd,Derby,UK,Europe,52.91476,-1.50771
NeoMed- Private Diagnostic and Consultative Medical Clinic,46 Orozbekova Street,Bishkek,Kyrgyzstan,Asia,42.885627,74.60353
SANNA Clinica del Sur,"Avenida Bolognesi, 134 ",Yanahuara,Peru,The Americas/The Caribbean,-16.38489,-71.53711
Szpital Specjalistyczny Ducha Swietego - Sandomierz,Doktora Zygmunta Schinzla 13,Sandomierz,Poland,Europe,50.6986,21.75139
Nagqu Prefecture Peoples Hospital,Zhejiang Middle Rd,Nagqu,China,Asia,31.4742,92.06388
Lhasa City Peoples Hospital,1 Beijing E Rd,Lhasa,China,Asia,29.65266,91.13417
HM Universitario Sanchinarro,"Calle de OÒa, 10",Madrid,Spain,Europe,40.48924,-3.66623
Hospital universitario doctor Peset,Av. de Gaspar Aguilar 90,Valenica,Spain,Europe,39.453337,-0.392619
Dr Alli Kassim - Healthplex Medical Centre And Walk-In Clinic,"150 West Drive, Unit 100","Brampton, Ontario",Canada,The Americas/The Caribbean,43.708238,-79.733582
Centro De Salud Trinidad Jesus Cautivo,"Calle Sevilla, 23",Malaga ,Spain,Europe,36.72568,-4.42956
"Hospital Bersalin, Klinik Pakar & Poliklinik Pusrawi","No 22, Jalan Pekaka 8/3, Seksyen 8, Kota Damansara","Petaling Jaya, Selangor",Malaysia,Asia,3.17497,101.57459
Catalonia Bavaro Hotel Outpatient Clinic ,Arena Gorda s/n,Punta Cana,Dominican Republic,The Americas/The Caribbean,18.641494,-68.348329
Klinikum Bremen-Mitte,Sankt Jurgen Strasse 1,Bremen,Germany,Europe,53.075016,8.836458
Mabuhay Chiropractic Clinics,"McKinley Hill Dr, Forbes Park",Makati ,Philippines,Asia,14.547153,121.034985
Dr Elmarie Wypkema,"Suite 31, Wilgeheuwei Hospital, Amplifier Street",Roodepoort,South Africa,Africa,-26.10045,27.92423
Indaiatuba Day Hospital,"Av. F·bio Ferraz Bicudo, 293 - Vila Sfeir","Indaiatuba, Sao Paulo",Brazil,The Americas/The Caribbean,-23.08725,-47.226342
Catalonia Royal Bavaro Hotel Outpatient Clinic ,Avenida Alemania,Punta Cana,Dominican Republic,The Americas/The Caribbean,18.641446,-68.346148
Majestic Colonial Resort Outpatient Clinic,Playa Arena Gorda Bavaro,Punta Cana,Dominican Republic,The Americas/The Caribbean,18.733053,-68.466464
Majestic Elegance Resort Outpatient Clinic,"Av EspaÒa, Cap Cana",Punta Cana,Dominican Republic,The Americas/The Caribbean,18.731758,-68.465724
Lifestyle Cofresi Palm Beach Outpatient Medical Center,"1 Praadise Drive, Playa Cofresi",Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.822708,-70.731475
Tropical Beach Resort & Spa Outpatient Medical Center,Complejo Cofresi,Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.818251,-70.727983
Lifestyle Crown Villas Outpatient Medical Center ,Cofresi Beach,Puerto Plata,Dominican Republic,The Americas/The Caribbean,19.817649,-70.72954
Casa Marina Beach Resort Outpatient Medical Center,David Stern,Sosua,Dominican Republic,The Americas/The Caribbean,19.76682,-70.517566
Casa Marina Reef Hotel Outpatient Medical Center,"Calle Alejo Martinez, El Batey",Sosua,Dominican Republic,The Americas/The Caribbean,19.767087,-70.517154
Barrow Physiotherapy Waterfall Hospital,Cnr. Magwa Crescent and Mac Mac Road,Midrand,South Africa,Africa,-26.013739,28.101682
Nemocnice Na Frantisku,Na Frantiöku 847/8,"Prague, Prague",Czech Republic,Europe,50.09278,14.42141
Unita Sanitaria Locale Delle Valle DAosta,Via Guido Rey 1,"Aosta, Aosta",Italy,Europe,45.73998,7.32037
City Medical Practice,Lot 150/2 York Street,Sydney,Australia,Oceania,-33.864473,151.205704
Boxgrove Medical Centre,110 Copper Creek Drive,"Markham, Ontario",Canada,The Americas/The Caribbean,43.86899,-79.22898
Prisma Dental (Dental),"300 Meters East of Plaza Mayor , Bv. de Rohrmoser",San Jose,Costa Rica,The Americas/The Caribbean,9.94006,-84.11071
Zoutpansberg Private Hospital,47 Joubert Street,Louis Trichardt,South Africa,Africa,-23.04047,29.89696
Centre Hospitalier D Arras,Boulevard Georges Besnier,Arras,France,Europe,50.29563,2.76005
Centre Hospitalier Universitaire de Saint Etienne,Avenue Albert Raimond,Saint-Priest-en-Jarez,France,Europe,45.47185,4.37394
Centre Hospitalier Henri Mondor Aurillac ,50 Avenue de la RÈpublique,Aurillac,France,Europe,44.925715,2.43914
Hospital Tony Facio Castro ,In front of ICE,Limon,Costa Rica,The Americas/The Caribbean,9.99981,-83.02601
Ela Medical Centre,Ela Beach Road Cnr Of Lawes Road,Port Moresby,Papua New Guinea,Oceania,-9.476895,147.161736
The Ma Clinic,"Cameron Road, Waigani",Port Moresby,Papua New Guinea,Oceania,-9.443503,147.184795
City Specialist Medical Centre  - Spring Garden Medical Centre,"Section 17, Lot 3 , Round House Complex, Okari Street, Boroko",Port Moresby,Papua New Guinea,Oceania,-9.464578,147.196553
Aspen Medical Harbour City,"Sir Hubert Murray Stadium, Konedobu",Port Moresby,Papua New Guinea,Oceania,-9.465826,147.15669
Port Moresby Medical Service,"PO Box 7112, Boroko",Port Moresby,Papua New Guinea,Oceania,-9.472163,147.199622
CHU De Reims,45 Rue Cognacq-Jay,Reims,France,Europe,49.231269,4.018115
Blind River District Health Center,525 Causley Street,"Blind River, Ontario",Canada,The Americas/The Caribbean,46.186085,-82.923248
Saudi German Hospital,North sixty st.- Aljamanh round,Sanaa,Yemen,Asia,15.420726,44.207553
Dr. Andre G Van Der Westhuizen,"Room 107, Mediclinic Morningside, Corner Rivonia And Hills Roads, Morningside",Johannesburg,South Africa,Africa,-26.094349,28.055263
Hopital De Mercy,1 Allee du Chateau,Ars-Laquenexy,France,Europe,49.083545,6.242923
University Hospital Limerick,"St Nessans Rd, Dooradoyle, Co.",Limerick,Ireland,Europe,52.641,-8.65007
Bicol Medical Center,Naga,Naga City,Philippines,Asia,13.62784,123.18748
Dr Phillippe Gaudron,1 Avenue De Cornaudric,LUnion,France,Europe,43.65814,1.4809
NAGA CLINIC International Medical Center,11 Street 254,Phnom Penh,Cambodia,Asia,11.5577,104.926
Dr Gavin R Westwood - Peel House Medical Practice,"1 Paradise Street, Accrington Pals Primary Care Centre",Accrington,UK,Europe,53.75145,-2.36674
The Dental Hub (Dental),21 Choa Chu Kang North 6 Yew Tee Point B1-24,Choa Chu Kang New Town,Singapore,Asia,1.39741,103.74667
Raffles Dental Center (Dental),585 North Bridge Road,Singapore,Singapore,Asia,1.30135,103.85728
New Somerset Hospital,Cnr Beach and Lower Portswood Road,Green Point,South Africa,Africa,-33.90544,18.41778
Dr Ryan Lett - Medical Prof Corp,3332 Baneberry Drive,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.424139,-104.556523
Azienda Sanitaria USL4 Chiavari,"Via Don Bobbio, 25","Lavagna, Genoa",Italy,Europe,44.314979,9.348132
Wascana Rehabilitation Centre,2180-23rd Avenue,"Regina, Saskatchewan",Canada,The Americas/The Caribbean,50.423615,-104.611405
Dra Thais Rodrigues Villa,"Rua Doutor Bacelar, 231 - Conjunto 17, Vila Clementino","Sao Paulo, Sao Paulo",Brazil,The Americas/The Caribbean,-23.59615,-46.64771
Centro De Diagnosticos Brasil,"Rua Marselhesa, 500- Vila Mariana","Sao Paulo, Sao Paulo",Brazil,The Americas/The Caribbean,-23.59662,-46.64134
Orszagos Koranyi Tbc Es Pulmonologiai Intezet,Piheno ut 1,"Budapest, Budapest",Hungary,Europe,47.522131,18.941564
Novaya Polyclinica,44-–ë Metallurgov st,"Tula, Tula Oblast",Russia,Europe,54.189387,37.69095
Dr Xin Yong Wang,120-8120 Cook Road,"Richmond, British Columbia",Canada,The Americas/The Caribbean,49.16603,-123.13516
Centre Hospitalier De Saint Malo,1 Rue de la Marne,Saint Malo,France,Europe,48.63748,-2.009286
Jimboomba Medical Centre,"Sh 13-14, Jimboomba Shopping Centre, Mt Lindesay Highway",Jimboomba,Australia,Oceania,-27.84935,153.01751
Liptovska nemocnica s poliklinikou MUDr. Ivana Stodolu Liptovsky Mikulas,Palucanska 25,Liptovsky Mikulas,Slovakia,Europe,49.08451,19.59825
Hopital De Bruyn,Rue De Pere Irenee De Bruyn,Gustavia,Saint Barthelemy,The Americas/The Caribbean,17.89582,-62.8519
Clinica Bellavista AUNA,Gaviotas 207,Bellavista,Peru,The Americas/The Caribbean,-12.057801,-77.096697
Hospital General de Granollers,"Carrer de Francesc Ribas, 0",Granollers,Spain,Europe,41.6134,2.29237
Shanghai Kaycare Hospital,No. 88 Heze Road,Pudong,China,Asia,31.26886,121.57763
Dr David Tran/ Paediatrician,"Melbourne Paediatrician, Suite 123 Level 1",Melbourne,Australia,Oceania,-37.81156,144.97796
Yonge & Wellesley Medical Clinic,491 Church Street,"Toronto, Ontario",Canada,The Americas/The Caribbean,43.66526,-79.38032
Dr Sarah Kamel - Epworth Freemasons Hospital - Hematologist,320 Victoria Pde Suite 122,East Melbourne,Australia,Oceania,-37.80915,144.98143
Spire Roding Hospital,Roding Lane South,Ilford,UK,Europe,51.58258,0.04266
Groupe Hospitalier Sud Reunion,Terre Rouge,Saint-Pierre,Reunion,Africa,-21.34534,55.49354
IDC Salud Hospital Tres Culturas,Urbanizaci√≥n Tres Culturas s/n Toledo,Toledo,Spain,Europe,39.88523,-4.04078
IDC Salud Hospital De Talavera,"Avda. Francisco de Aguirre 8, bajo",Talavera de la Reina,Spain,Europe,39.97126,-4.81457
Centro M√©dico-quir√∫rgico Quir√≥n Playa de Muro,"Ctra. Art√† - Pto. de Alcudia Km. 26,3",Muro,Spain,Europe,39.73698,3.05576
Centro Medico Quiron Ferrol,Calle Coruna 19 Bajo,Ferrol,Spain,Europe,43.48389,-8.23584
Centro M√©dico Quir√≥n Aljarafe,"Avda. Del Aljarafe, s/n",Tomares,Spain,Europe,37.37415,-6.05013
Centro Medico Quiron Sevilla Este,"Avda. de Las Ciencias, Esquina con C/ M√©dicos sin Fronteras",Sevilla,Spain,Europe,37.39747,-5.92358
Centro Medico Quiron Santa Pola,C/ San Jos√© esq. Marqu√©s de Molins,Santa Pola,Spain,Europe,38.19257,-0.55702
Centro Medico Quiron Orihuela,"Calle San Pascual Bajo, no. 2",Orihuela,Spain,Europe,38.08431,-0.94655
Hospital de Dia Quiron Zaragoza,"Avda. G√≥mez Laguna, 82",Zaragoza,Spain,Europe,41.64148,-0.91409
IDC Salud Clinica Alcazar,"C/ Dr. J. Gonz√°lez Merlo, s/n",Alcazar,Spain,Europe,39.39454,-3.20445
IDC Salud Policl√≠nico Puertollano,"Calle Juan Bravo, 39",Puertollano,Spain,Europe,38.68359,-4.10648
IDC Salud Policl√≠nica Valdepe√±as,Esperanza no 3,Valdepe√±as,Spain,Europe,38.76371,-3.38643
IDC Salud Policl√≠nico Clideba M√©rida,"Calle Legi√≥n X, 18",Merida,Spain,Europe,38.91278,-6.3404
Kogarah Premier Medical Centre,31 Regent Street,Kogarah,Australia,Oceania,-33.96242,151.13422
Northern Lights Regional Hospital,7 Hospital Street,"Fort McMurray, Alberta",Canada,The Americas/The Caribbean,56.716497,-111.362217
PhysioHealth,"224 Keilor Road, Essendon North",Melbourne,Australia,Oceania,-37.739,144.89708
Dr Duy Thai - NorthWest Specialist Centre,"326 Keilor Road Suite 6, Level 1",Niddrie,Australia,Oceania,-37.7371,144.89223
Western Memorial Hospital,1 Brookfield Avenue,"Corner Brook, Newfoundland",Canada,The Americas/The Caribbean,48.951715,-57.923295
Dr Carmen Dang - Anaesthetist,"31 Derby Street, CollingWood",Melbourne,Australia,Oceania,-37.80712,144.98454
Centre Hospitalier Universitaire De Nice,151 Route St. Antoine Ginestiere,Nice,France,Europe,43.69814,7.22523
My Podiarist,"Suite 5, Level 5, 20 Collins Street",Melbourne,Australia,Oceania,-37.813488,144.97285
Prince County Hospital,65 Roy Boates Avenue,"Summerside, Prince Edward Island",Canada,The Americas/The Caribbean,46.41815,-63.773114
Clinica Dental Manuel Marin (Dental),"Calle los Charcos, 6 Taco",Santa Cruz de Tenerife,Spain,Europe,28.44627,-16.29755
Dr Yew Wee Chua - The Childrens Hospital At Westmead,Hawkesbury Road & Hainsworth Street,Westmead,Australia,Oceania,-33.80224,150.99253
Hopital du Suroit,150 Rue Saint Thomas,"Salaberry-de-Valleyfield, Quebec",Canada,The Americas/The Caribbean,45.250924,-74.130332
Studi Odontoiatrici Mazzei e Collaboratori (Dental),"Via Napoleone III, 58","Rome, Rome",Italy,Europe,41.896598,12.502665
Dr Anthony Jackson - Christiaan Barnard Memorial Hospital,181 Longmarket Street Suite 1412,Cape Town,South Africa,Africa,-33.92195,18.41793
Clinica La Luz,General Rodrigo 8,Madrid,Spain,Europe,40.4441,-3.71398
Dr Wei Seto -Sunnybank Plaza  Medical Center - Paediatrician  ,"Suite 5, Level 1, Sunnybank Private Medical Centre",Brisbane,Australia,Oceania,-27.58434,153.06297
IDC Salud Hospital Sur,Calle Estambul 30,Alcorcon,Spain,Europe,40.342518,-3.849064
Szpital Miejski Specjalistyczny im. G. Narutowicza,31-202 Krakow,ul. Pradnicka,Poland,Europe,50.083,19.93804
Shorecare Accident And Medical Centre,"74 Taharoto Road, Ground Floor Sovereign House Smales Farm",Takapuna,New Zealand,Oceania,-36.784531,174.754923
Dr Peter P K Pang,6 Monterey Ave,Monterey,Australia,Oceania,-33.97159,151.15148
Ozel Tobb Etu Hastanesi,"Be≈ütepe, Ya≈üam Cd. No:5",Yenimahalle,Turkey,Europe,39.91345,32.80662
Mount Alvernia Physiotherapy & Sports Injury Clinic,"46 Harvey Rd, Mount Alvernia Hospital",Guildford,UK,Europe,51.235938,-0.564639
Dr Pascal Fruneau - Cabinet Medical Des Chenes,191 Avenue des Chenes,Mesanger,France,Europe,47.43259,-1.22762
Dr CC Kong - Asia Medical Specialists Knee Clinic,"8/F China Building, 29 Queen`s Road Central",Hong Kong,Hong Kong,Asia,22.28676,114.14821
Island East Medical Center,"Taikoo Shing, On Shing Terrace Po On Mansion, Cityplaza, 1 Tai Yue Ave",Hong Kong,Hong Kong,Asia,22.2865,114.21473
AZ Sint Augustinus Veurne,Ieperse Steenweg 100,Veurne,Belgium,Europe,51.06192,2.66719
Queens Hospital,Rom Valley Way,Romford,UK,Europe,51.56839,0.18454
Aga Khan Health Centre - Arusha,"Seth Benjamin St, Block H, Area F, Plot 506",Arusha,Tanzania,Africa,-3.37088,36.70122
Clinica Dental Abtao (Dental),"Calle De Abtao, N5",Madrid,Spain,Europe,40.40351,-3.67687
Sanatorio Camcel,Agustin De La Rosa,Melo,Uruguay,The Americas/The Caribbean,-32.37456,-54.17132
Kfh-Nierenzentrum,Kronenstrabe 3,Dusseldorf,Germany,Europe,51.21362,6.77301
Dr Med Walid Deeb,Grafenberger Allee 99,Dusseldorf,Germany,Europe,51.230935,6.804739
Dr Ermos Nicolaou - Morningside Mediclinic,"Suite 216 & 217, East Wing, Mediclinic Morningside, Corner Rivonia & Hill Road",Johannesburg,South Africa,Africa,-26.08778,28.04093
Salisbury NHS Foundation Trust,"Odstock Rd, Wiltshire",Salisbury,UK,Europe,51.04967,-1.79289
Dr A K Bhattacharya - Spire Roding Hospital,"Roding Ln S, Redbridge, Essex",Ilford,UK,Europe,51.58258,0.04266
Clinica Dental Unidental Vigo Spain (Dental),"Travesia Vigo, S/N, Centro Comercial Traves√≠a",Vigo,Spain,Europe,42.24322,-8.69706
City West Specialist Day Hospital,30 Mons Rd,Westmead,Australia,Oceania,-33.80139,150.9822
Armadale Family Clinic,1002-1004 High Street,Armadale,Australia,Oceania,-37.85569,145.02082
Miramichi Regional Hospital,500 Water Street,"Miramichi, New Brunswick",Canada,The Americas/The Caribbean,47.00523,-65.540347
Dr. Georges-L.-Dumont University Hospital Centre,330 Universit√© Avenue,"Moncton, New Brunswick",Canada,The Americas/The Caribbean,46.097567,-64.785953
Company Clinic,Plot 36 Kabengele Avenue,Kitwe,Zambia,Africa,-12.81804,28.21064
Hopital Pierre Le Gardeur,911 Montee des Pionniers,"Terrebonne, Quebec",Canada,The Americas/The Caribbean,45.7234,-73.50802
Cumberland Regional Health Care Centre,"19428 Highway #2, R.R. #6","Amherst, Nova Scotia",Canada,The Americas/The Caribbean,45.80195,-64.198872
Colchester East Hants Health Centre,600 Abenaki Road,"Truro, Nova Scotia",Canada,The Americas/The Caribbean,45.339778,-63.302279
South Shore Regional Hospital,90 Glen Allan Drive,"Bridgewater, Nova Scotia",Canada,The Americas/The Caribbean,44.381938,-64.511739
Valley Regional Hospital,150 Exhibition Street,"Kentville, Nova Scotia",Canada,The Americas/The Caribbean,45.084382,-64.501307
Dr Marcelo Di Spagna (Dental),"Rua Clodomiro Amazonas, 1099 Conj 62/63 ‚Äì Vila Olimpia","Sao Paulo, Sao Paulo",Brazil,The Americas/The Caribbean,-23.5938,-46.67705
Medisinar Klinik & Surgeri,"Lot 2-01, Block 2, Ground Floor, Api-Api Centre","Kota Kinabalu, Sabah",Malaysia,Asia,5.9814,116.07424
BMI Weymouth Hospital,42-46 Weymouth Street,London,UK,Europe,51.520304,-0.15005
Medical One Frankston,47-49 Davey St Frankston,Melbourne,Australia,Oceania,-38.14695,145.12444
Hunters Hill Medical Practice Pty Ltd,"6 Ryde Road, Hunters Hill",Sydney,Australia,Oceania,-33.8317,151.14141
Dr Richard Pantel - Pantel Medical Inc,#415-1641 Lonsdale Avenue,"Vancouver, British Columbia",Canada,The Americas/The Caribbean,49.314554,-123.076138
General Hospital of Arta,Peranthis,Arta,Greece,Europe,39.147794,20.99496
Hospital Albert Schweitzer,N1,Lambarene,Gabon,Africa,-0.6949,10.22123
Centro de Salud de Alaquas,"Calle de San Jose, S/n",Alaquas,Spain,Europe,39.45926,-0.45896
Frontier Services Marla & Mintabie Clinics,Cockatoo Crescent,Marla,Australia,Oceania,-27.30187,133.62233
Hopital Montfort,713 Chemin Montreal,"Ottawa, Ontario",Canada,The Americas/The Caribbean,45.44407,-75.638513
Moose Jaw Union Hospital,455 Fairford Street East,"Moose Jaw, Saskatchewan",Canada,The Americas/The Caribbean,50.392639,-105.524687
Lakes District Health Board - Taupo Hospital,Kotare Street,Taupo,New Zealand,Oceania,-38.69703,176.09604
Clinica Especializada Internacional Las Terrenas,"C/Fabio Abreu, Villa De Las Flores, La Ceiba",Las Terrenas,Dominican Republic,The Americas/The Caribbean,19.3077,-69.54425
Clinica Cedes,Calle 13 N1-75,Riohacha,Colombia,The Americas/The Caribbean,11.54401,-72.91595
Mackay Base Hospital - Queensland Health,475 Bridge Road,Mackay,Australia,Oceania,-21.14687,149.15492
Hotel-Dieu de France,A. Naccache Avenue - Achrafieh,Beirut,Lebanon,Asia,33.8746,35.50822
Coober Pedy Hospital,Lot 89 Hospital Road,Coober Pedy,Australia,Oceania,-29.00147,134.76218
Taylor Square Private Clinic,393 Bourke St,Surry Hills,Australia,Oceania,-33.88125,151.216485
Hospital Madre Teresa,"Av Raja Gabaglia, 1002 - Gutierrez","Belo Horizonte, Minas Gerais",Brazil,The Americas/The Caribbean,-19.94376,-43.95704
Medipol Hospital,"Kosuyolu Mh., Kosuyolu Caddesi No:5, E-5 Harem Yolu Uzeri",Istanbul,Turkey,Europe,41.01145,29.0386
Dr Brett T Phillips (Dental),88 Churchill Street,Childers,Australia,Oceania,-25.23699,152.27807
North Epping Family Practice,Shop 9/276 286 Malton Road,North Epping,Australia,Oceania,-33.78458,151.0951
Mediheal Hospital - Nakuru,Nakuru Hwy,Nakuru,Kenya,Africa,-0.29117,36.06961
Innisfail Hospital,87 Rankin Street,Innisfail,Australia,Oceania,-17.51999,146.03
Docklands Dental Studio (Dental),"57 Merchant Street, Docklands",Melbourne,Australia,Oceania,-37.82098,144.94404
Orange Health Service,1502 Forest Road,Orange,Australia,Oceania,-33.3209,149.09505
Policlinica Enescu,Strada George Enescu 12,"Bucharest, Bucharest",Romania,Europe,44.442881,26.09681
Sun Plaza Clinic,"Calea Vacaresti SStreet, No. 391, Sun Plaza Mall, floor 2, district 4","Bucharest, Bucharest",Romania,Europe,44.400275,26.121254
Tzaneio Prefecture General Hospital of Piraeus,Leoforos Afentouli ke Zanni,Piraeus,Greece,Europe,37.93554,23.6434
